link
https://en.wikipedia.org//wiki/Srilal_Abeykoon
https://en.wikipedia.org//wiki/Amila_Abeysekara
https://en.wikipedia.org//wiki/Tissa_Abeysekara
https://en.wikipedia.org//wiki/Dilani_Abeywardana
https://en.wikipedia.org//wiki/Joe_Abeywickrama
https://en.wikipedia.org//wiki/Daya_Alwis
https://en.wikipedia.org//wiki/Sriyani_Amarasena
https://en.wikipedia.org//wiki/Sumana_Amarasinghe
https://en.wikipedia.org//wiki/Shyama_Ananda
https://en.wikipedia.org//wiki/Madhavee_Wathsala_Anthony
https://en.wikipedia.org//wiki/Jayasekara_Aponso
https://en.wikipedia.org//wiki/Madhumadhawa_Aravinda
https://en.wikipedia.org//wiki/Manike_Attanayake
https://en.wikipedia.org//wiki/M._V._Balan
https://en.wikipedia.org//wiki/Ramani_Bartholomeusz
https://en.wikipedia.org//wiki/Jagath_Benaragama
https://en.wikipedia.org//wiki/Sanoja_Bibile
https://en.wikipedia.org//wiki/Mabel_Blythe
https://en.wikipedia.org//wiki/Anula_Bulathsinhala
https://en.wikipedia.org//wiki/Lucien_Bulathsinhala
https://en.wikipedia.org//wiki/Susantha_Chandramali
https://en.wikipedia.org//wiki/Sarath_Chandrasiri
https://en.wikipedia.org//wiki/Pubudu_Chathuranga
https://en.wikipedia.org//wiki/Vasanthi_Chathurani
https://en.wikipedia.org//wiki/Tennyson_Cooray
https://en.wikipedia.org//wiki/Wimal_Kumara_de_Costa
https://en.wikipedia.org//wiki/Ruby_de_Mel
https://en.wikipedia.org//wiki/Leena_de_Silva
https://en.wikipedia.org//wiki/Somasiri_Dehipitiya
https://en.wikipedia.org//wiki/Lionel_Deraniyagala
https://en.wikipedia.org//wiki/Kamal_Deshapriya
https://en.wikipedia.org//wiki/Rukmani_Devi
https://en.wikipedia.org//wiki/David_Dharmakeerthi
https://en.wikipedia.org//wiki/Darshan_Dharmaraj
https://en.wikipedia.org//wiki/Ashan_Dias
https://en.wikipedia.org//wiki/Dharmapriya_Dias
https://en.wikipedia.org//wiki/Gayathri_Dias
https://en.wikipedia.org//wiki/Michelle_Dilhara
https://en.wikipedia.org//wiki/Sonia_Disa
https://en.wikipedia.org//wiki/Saranga_Disasekara
https://en.wikipedia.org//wiki/Wasantha_Dukgannarala
https://en.wikipedia.org//wiki/Dilhani_Ekanayake
https://en.wikipedia.org//wiki/Alfred_Edirimanne
https://en.wikipedia.org//wiki/Lilian_Edirisinghe
https://en.wikipedia.org//wiki/Mercy_Edirisinghe
https://en.wikipedia.org//wiki/Sathischandra_Edirisinghe
https://en.wikipedia.org//wiki/Alexander_Fernando
https://en.wikipedia.org//wiki/Baptist_Fernando
https://en.wikipedia.org//wiki/Bertram_Fernando
https://en.wikipedia.org//wiki/Gihan_Fernando
https://en.wikipedia.org//wiki/Hugo_Fernando
https://en.wikipedia.org//wiki/Kaushalya_Fernando
https://en.wikipedia.org//wiki/Nita_Fernando
https://en.wikipedia.org//wiki/Robin_Fernando
https://en.wikipedia.org//wiki/Damayanthi_Fonseka
https://en.wikipedia.org//wiki/Gamini_Fonseka
https://en.wikipedia.org//wiki/Martin_Gunadasa
https://en.wikipedia.org//wiki/Berty_Gunathilake
https://en.wikipedia.org//wiki/Sanath_Gunathilake
https://en.wikipedia.org//wiki/Trilicia_Gunawardena
https://en.wikipedia.org//wiki/Nadeeka_Gunasekara
https://en.wikipedia.org//wiki/Denawaka_Hamine
https://en.wikipedia.org//wiki/Nimmi_Harasgama
https://en.wikipedia.org//wiki/Gamini_Haththotuwegama
https://en.wikipedia.org//wiki/Punya_Heendeniya
https://en.wikipedia.org//wiki/Gamini_Hettiarachchi
https://en.wikipedia.org//wiki/Maureen_Hingert
https://en.wikipedia.org//wiki/Rajitha_Hiran
https://en.wikipedia.org//wiki/Semini_Iddamalgoda
https://en.wikipedia.org//wiki/Asela_Jayakody
https://en.wikipedia.org//wiki/Bimal_Jayakody
https://en.wikipedia.org//wiki/Geetha_Kanthi_Jayakody
https://en.wikipedia.org//wiki/Rathna_Lalani_Jayakody
https://en.wikipedia.org//wiki/Veena_Jayakody
https://en.wikipedia.org//wiki/Florida_Jayalath
https://en.wikipedia.org//wiki/B._A._W._Jayamanne
https://en.wikipedia.org//wiki/Prem_Jayanth
https://en.wikipedia.org//wiki/Henry_Jayasena
https://en.wikipedia.org//wiki/W._Jayasiri
https://en.wikipedia.org//wiki/Mervyn_Jayathunga
https://en.wikipedia.org//wiki/Dommie_Jayawardena
https://en.wikipedia.org//wiki/Thesara_Jayawardane
https://en.wikipedia.org//wiki/Sabby_Jey
https://en.wikipedia.org//wiki/H.R._Jothipala
https://en.wikipedia.org//wiki/Eddie_Junior
https://en.wikipedia.org//wiki/Gemini_Kantha
https://en.wikipedia.org//wiki/Anula_Karunathilaka
https://en.wikipedia.org//wiki/Giriraj_Kaushalya
https://en.wikipedia.org//wiki/Rathnawali_Kekunawela
https://en.wikipedia.org//wiki/Rex_Kodippili
https://en.wikipedia.org//wiki/Chandrasiri_Kodithuwakku
https://en.wikipedia.org//wiki/Sarath_Kothalawala
https://en.wikipedia.org//wiki/Susila_Kottage
https://en.wikipedia.org//wiki/Lal_Kularatne
https://en.wikipedia.org//wiki/Vijaya_Kumaranatunga
https://en.wikipedia.org//wiki/Sandhya_Kumari
https://en.wikipedia.org//wiki/Seetha_Kumari
https://en.wikipedia.org//wiki/Janaka_Kumbukage
https://en.wikipedia.org//wiki/Susila_Kuragama
https://en.wikipedia.org//wiki/Jeevarani_Kurukulasuriya
https://en.wikipedia.org//wiki/Menik_Kurukulasuriya
https://en.wikipedia.org//wiki/Shanthi_Lekha
https://en.wikipedia.org//wiki/Hemasiri_Liyanage
https://en.wikipedia.org//wiki/Saumya_Liyanage
https://en.wikipedia.org//wiki/Isuru_Lokuhettiarachchi
https://en.wikipedia.org//wiki/Srinath_Maddumage
https://en.wikipedia.org//wiki/Swarna_Mallawarachchi
https://en.wikipedia.org//wiki/Vijitha_Mallika
https://en.wikipedia.org//wiki/Jayalath_Manoratne
https://en.wikipedia.org//wiki/Suraj_Mapa
https://en.wikipedia.org//wiki/Sujani_Menaka
https://en.wikipedia.org//wiki/Cletus_Mendis
https://en.wikipedia.org//wiki/Kanchana_Mendis
https://en.wikipedia.org//wiki/Lakshman_Mendis
https://en.wikipedia.org//wiki/Sriyantha_Mendis
https://en.wikipedia.org//wiki/Devika_Mihirani
https://en.wikipedia.org//wiki/Albert_Moses
https://en.wikipedia.org//wiki/Bandu_Munasinghe
https://en.wikipedia.org//wiki/Vijaya_Nandasiri
https://en.wikipedia.org//wiki/Chandika_Nanayakkara
https://en.wikipedia.org//wiki/D._R._Nanayakkara
https://en.wikipedia.org//wiki/Nethalie_Nanayakkara
https://en.wikipedia.org//wiki/Wally_Nanayakkara
https://en.wikipedia.org//wiki/Rebeka_Nirmali
https://en.wikipedia.org//wiki/Shesha_Palihakkara
https://en.wikipedia.org//wiki/Mahinda_Pathirage
https://en.wikipedia.org//wiki/Dasun_Pathirana
https://en.wikipedia.org//wiki/Asoka_Peiris
https://en.wikipedia.org//wiki/Chathurika_Peiris
https://en.wikipedia.org//wiki/Leticia_Peiris
https://en.wikipedia.org//wiki/Nehara_Peiris_Rajapakse
https://en.wikipedia.org//wiki/Anthony_C._Perera
https://en.wikipedia.org//wiki/B._S._Perera
https://en.wikipedia.org//wiki/Channa_Perera
https://en.wikipedia.org//wiki/Christy_Leonard_Perera
https://en.wikipedia.org//wiki/G._R._Perera
https://en.wikipedia.org//wiki/Mahendra_Perera
https://en.wikipedia.org//wiki/N._M._Perera
https://en.wikipedia.org//wiki/Sabeetha_Perera
https://en.wikipedia.org//wiki/Udari_Perera
https://en.wikipedia.org//wiki/Roshan_Pilapitiya
https://en.wikipedia.org//wiki/Asoka_Ponnamperuma
https://en.wikipedia.org//wiki/Uddika_Premarathna
https://en.wikipedia.org//wiki/Dinakshie_Priyasad
https://en.wikipedia.org//wiki/Sheshadri_Priyasad
https://en.wikipedia.org//wiki/Menaka_Rajapakse
https://en.wikipedia.org//wiki/Ranjan_Ramanayake
https://en.wikipedia.org//wiki/Douglas_Ranasinghe
https://en.wikipedia.org//wiki/Hemal_Ranasinghe
https://en.wikipedia.org//wiki/Tony_Ranasinghe
https://en.wikipedia.org//wiki/Roshan_Ranawana
https://en.wikipedia.org//wiki/Ravindra_Randeniya
https://en.wikipedia.org//wiki/Sahan_Ranwala
https://en.wikipedia.org//wiki/Sirimathi_Rasadari
https://en.wikipedia.org//wiki/Priyankara_Rathnayake
https://en.wikipedia.org//wiki/Thilak_Kumara_Rathnayake
https://en.wikipedia.org//wiki/Udara_Rathnayake
https://en.wikipedia.org//wiki/Rita_Ratnayake
https://en.wikipedia.org//wiki/Roshan_Ravindra
https://en.wikipedia.org//wiki/Kusum_Renu
https://en.wikipedia.org//wiki/Granville_Rodrigo
https://en.wikipedia.org//wiki/Jayalal_Rohana
https://en.wikipedia.org//wiki/Damitha_Saluwadana
https://en.wikipedia.org//wiki/Bandu_Samarasinghe
https://en.wikipedia.org//wiki/Miyuri_Samarasinghe
